<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.03.24	02:47:00	1.18450	1.18452	1.18448	1.18449	25	0	1
2021.03.24	02:48:00	1.18450	1.18452	1.18445	1.18452	31	0	2
2021.03.24	02:49:00	1.18446	1.18447	1.18444	1.18444	8	0	2
2021.03.24	02:50:00	1.18445	1.18448	1.18445	1.18446	12	0	2
2021.03.24	02:51:00	1.18444	1.18448	1.18440	1.18440	27	0	1
2021.03.24	02:52:00	1.18442	1.18450	1.18441	1.18446	33	0	1
2021.03.24	02:53:00	1.18445	1.18453	1.18438	1.18453	42	0	1
2021.03.24	02:54:00	1.18451	1.18451	1.18435	1.18438	72	0	1
2021.03.24	02:55:00	1.18445	1.18446	1.18422	1.18422	48	0	1
2021.03.24	02:56:00	1.18422	1.18436	1.18419	1.18433	37	0	1
2021.03.24	02:57:00	1.18432	1.18436	1.18422	1.18422	46	0	1
2021.03.24	02:58:00	1.18422	1.18430	1.18422	1.18424	38	0	1
2021.03.24	02:59:00	1.18424	1.18427	1.18421	1.18427	39	0	1
2021.03.24	03:00:00	1.18427	1.18438	1.18419	1.18421	54	0	1
2021.03.24	03:01:00	1.18420	1.18424	1.18405	1.18406	64	0	1
2021.03.24	03:02:00	1.18405	1.18412	1.18399	1.18410	55	0	1
2021.03.24	03:03:00	1.18410	1.18410	1.18397	1.18401	47	0	1
2021.03.24	03:04:00	1.18401	1.18417	1.18401	1.18412	38	0	1
2021.03.24	03:05:00	1.18411	1.18416	1.18409	1.18411	26	0	1
2021.03.24	03:06:00	1.18410	1.18419	1.18405	1.18419	29	0	1
2021.03.24	03:07:00	1.18418	1.18419	1.18412	1.18418	19	0	1
2021.03.24	03:08:00	1.18418	1.18428	1.18418	1.18427	39	0	1
2021.03.24	03:09:00	1.18427	1.18427	1.18415	1.18422	19	0	1
2021.03.24	03:10:00	1.18422	1.18436	1.18417	1.18436	45	0	1
2021.03.24	03:11:00	1.18436	1.18441	1.18436	1.18441	17	0	1
2021.03.24	03:12:00	1.18442	1.18455	1.18441	1.18454	32	0	1
2021.03.24	03:13:00	1.18454	1.18457	1.18450	1.18450	24	0	1
2021.03.24	03:14:00	1.18450	1.18462	1.18450	1.18460	22	0	1
2021.03.24	03:15:00	1.18460	1.18468	1.18456	1.18463	63	0	1
2021.03.24	03:16:00	1.18461	1.18464	1.18448	1.18450	31	0	1
2021.03.24	03:17:00	1.18449	1.18453	1.18445	1.18446	26	0	1
2021.03.24	03:18:00	1.18446	1.18449	1.18445	1.18447	26	0	1
2021.03.24	03:19:00	1.18453	1.18453	1.18450	1.18450	5	0	1
2021.03.24	03:20:00	1.18450	1.18451	1.18441	1.18441	17	0	1
2021.03.24	03:21:00	1.18441	1.18448	1.18441	1.18442	22	0	1
2021.03.24	03:22:00	1.18441	1.18449	1.18431	1.18447	56	0	1
2021.03.24	03:23:00	1.18447	1.18450	1.18442	1.18450	21	0	1
2021.03.24	03:24:00	1.18450	1.18450	1.18439	1.18441	32	0	1
2021.03.24	03:25:00	1.18440	1.18450	1.18440	1.18447	45	0	1
2021.03.24	03:26:00	1.18446	1.18455	1.18446	1.18454	33	0	1
2021.03.24	03:27:00	1.18455	1.18455	1.18441	1.18444	16	0	1
2021.03.24	03:28:00	1.18444	1.18448	1.18444	1.18447	24	0	1
2021.03.24	03:29:00	1.18447	1.18457	1.18447	1.18452	31	0	1
2021.03.24	03:30:00	1.18452	1.18459	1.18447	1.18450	37	0	1
2021.03.24	03:31:00	1.18450	1.18457	1.18448	1.18456	34	0	1
2021.03.24	03:32:00	1.18457	1.18461	1.18452	1.18460	19	0	1
2021.03.24	03:33:00	1.18461	1.18474	1.18458	1.18468	39	0	2
2021.03.24	03:34:00	1.18466	1.18466	1.18451	1.18457	66	0	1
2021.03.24	03:35:00	1.18457	1.18464	1.18446	1.18463	65	0	1
2021.03.24	03:36:00	1.18463	1.18470	1.18461	1.18461	23	0	1
2021.03.24	03:37:00	1.18461	1.18482	1.18460	1.18482	54	0	1
2021.03.24	03:38:00	1.18481	1.18483	1.18475	1.18479	37	0	1
2021.03.24	03:39:00	1.18480	1.18489	1.18469	1.18486	62	0	1
2021.03.24	03:40:00	1.18484	1.18491	1.18481	1.18489	53	0	1
2021.03.24	03:41:00	1.18488	1.18489	1.18473	1.18474	63	0	1
2021.03.24	03:42:00	1.18473	1.18487	1.18473	1.18480	42	0	1
2021.03.24	03:43:00	1.18479	1.18489	1.18474	1.18489	37	0	1
2021.03.24	03:44:00	1.18487	1.18490	1.18481	1.18483	50	0	1
2021.03.24	03:45:00	1.18482	1.18490	1.18479	1.18481	51	0	1
2021.03.24	03:46:00	1.18480	1.18484	1.18476	1.18478	25	0	1
2021.03.24	03:47:00	1.18478	1.18490	1.18478	1.18487	62	0	1
2021.03.24	03:48:00	1.18487	1.18495	1.18487	1.18491	21	0	1
2021.03.24	03:49:00	1.18491	1.18498	1.18487	1.18487	37	0	1
2021.03.24	03:50:00	1.18487	1.18491	1.18482	1.18489	30	0	1
2021.03.24	03:51:00	1.18489	1.18502	1.18488	1.18498	47	0	1
2021.03.24	03:52:00	1.18498	1.18499	1.18493	1.18495	22	0	1
2021.03.24	03:53:00	1.18498	1.18508	1.18498	1.18506	51	0	1
2021.03.24	03:54:00	1.18505	1.18505	1.18492	1.18501	60	0	2
2021.03.24	03:55:00	1.18501	1.18504	1.18496	1.18500	31	0	1
2021.03.24	03:56:00	1.18499	1.18499	1.18482	1.18482	43	0	1
2021.03.24	03:57:00	1.18483	1.18483	1.18468	1.18472	85	0	1
2021.03.24	03:58:00	1.18472	1.18478	1.18472	1.18474	32	0	1
2021.03.24	03:59:00	1.18474	1.18494	1.18474	1.18481	49	0	1
2021.03.24	04:00:00	1.18481	1.18483	1.18468	1.18481	92	0	1
2021.03.24	04:01:00	1.18480	1.18488	1.18473	1.18479	62	0	1
2021.03.24	04:02:00	1.18479	1.18493	1.18478	1.18483	68	0	1
2021.03.24	04:03:00	1.18483	1.18489	1.18467	1.18467	54	0	1
2021.03.24	04:04:00	1.18467	1.18468	1.18461	1.18465	39	0	1
2021.03.24	04:05:00	1.18465	1.18470	1.18464	1.18468	29	0	1
2021.03.24	04:06:00	1.18468	1.18469	1.18459	1.18459	25	0	1
2021.03.24	04:07:00	1.18460	1.18465	1.18448	1.18450	43	0	1
2021.03.24	04:08:00	1.18450	1.18460	1.18450	1.18456	38	0	1
2021.03.24	04:09:00	1.18456	1.18472	1.18456	1.18470	33	0	1
2021.03.24	04:10:00	1.18470	1.18473	1.18463	1.18464	42	0	1
2021.03.24	04:11:00	1.18464	1.18465	1.18457	1.18460	42	0	1
2021.03.24	04:12:00	1.18460	1.18471	1.18458	1.18470	37	0	1
2021.03.24	04:13:00	1.18470	1.18474	1.18466	1.18471	26	0	1
2021.03.24	04:14:00	1.18471	1.18472	1.18459	1.18459	24	0	1
2021.03.24	04:15:00	1.18459	1.18461	1.18450	1.18453	36	0	1
2021.03.24	04:16:00	1.18454	1.18461	1.18453	1.18459	33	0	1
2021.03.24	04:17:00	1.18459	1.18465	1.18456	1.18462	59	0	1
2021.03.24	04:18:00	1.18463	1.18469	1.18460	1.18461	29	0	1
2021.03.24	04:19:00	1.18461	1.18461	1.18449	1.18454	44	0	1
2021.03.24	04:20:00	1.18454	1.18460	1.18451	1.18460	18	0	1
2021.03.24	04:21:00	1.18460	1.18462	1.18454	1.18454	24	0	1
2021.03.24	04:22:00	1.18454	1.18459	1.18445	1.18445	41	0	1
2021.03.24	04:23:00	1.18446	1.18447	1.18434	1.18436	75	0	1
2021.03.24	04:24:00	1.18436	1.18438	1.18433	1.18436	32	0	1
2021.03.24	04:25:00	1.18435	1.18436	1.18419	1.18435	69	0	1
2021.03.24	04:26:00	1.18435	1.18452	1.18435	1.18452	36	0	1
2021.03.24	04:27:00	1.18452	1.18452	1.18441	1.18443	42	0	1
2021.03.24	04:28:00	1.18443	1.18445	1.18434	1.18435	32	0	1
2021.03.24	04:29:00	1.18435	1.18438	1.18433	1.18433	20	0	1
2021.03.24	04:30:00	1.18433	1.18433	1.18424	1.18427	65	0	1
2021.03.24	04:31:00	1.18427	1.18434	1.18425	1.18434	49	0	1
2021.03.24	04:32:00	1.18434	1.18449	1.18433	1.18446	42	0	1
2021.03.24	04:33:00	1.18447	1.18455	1.18446	1.18454	35	0	1
2021.03.24	04:34:00	1.18454	1.18456	1.18446	1.18451	19	0	1
2021.03.24	04:35:00	1.18451	1.18455	1.18448	1.18451	19	0	1
2021.03.24	04:36:00	1.18451	1.18455	1.18448	1.18454	18	0	1
2021.03.24	04:37:00	1.18453	1.18463	1.18452	1.18460	27	0	1
2021.03.24	04:38:00	1.18461	1.18472	1.18460	1.18471	30	0	1
2021.03.24	04:39:00	1.18470	1.18477	1.18470	1.18477	30	0	1
2021.03.24	04:40:00	1.18477	1.18479	1.18475	1.18479	28	0	1
2021.03.24	04:41:00	1.18479	1.18493	1.18478	1.18489	36	0	1
2021.03.24	04:42:00	1.18489	1.18489	1.18482	1.18482	22	0	2
2021.03.24	04:43:00	1.18483	1.18490	1.18480	1.18488	39	0	1
2021.03.24	04:44:00	1.18488	1.18490	1.18482	1.18484	10	0	2
2021.03.24	04:45:00	1.18485	1.18485	1.18480	1.18481	15	0	1
2021.03.24	04:46:00	1.18481	1.18482	1.18475	1.18479	18	0	1
2021.03.24	04:47:00	1.18479	1.18485	1.18479	1.18484	43	0	1
2021.03.24	04:48:00	1.18486	1.18486	1.18476	1.18479	19	0	1
2021.03.24	04:49:00	1.18479	1.18484	1.18476	1.18481	34	0	1
2021.03.24	04:50:00	1.18482	1.18485	1.18480	1.18480	48	0	1
2021.03.24	04:51:00	1.18480	1.18482	1.18479	1.18479	20	0	1
2021.03.24	04:52:00	1.18479	1.18481	1.18468	1.18469	27	0	1
2021.03.24	04:53:00	1.18469	1.18472	1.18459	1.18460	47	0	1
2021.03.24	04:54:00	1.18460	1.18467	1.18459	1.18464	34	0	1
2021.03.24	04:55:00	1.18464	1.18466	1.18459	1.18463	58	0	1
2021.03.24	04:56:00	1.18462	1.18462	1.18449	1.18450	48	0	1
2021.03.24	04:57:00	1.18450	1.18454	1.18443	1.18449	32	0	1
2021.03.24	04:58:00	1.18449	1.18453	1.18449	1.18450	17	0	1
2021.03.24	04:59:00	1.18451	1.18453	1.18448	1.18451	30	0	1
2021.03.24	05:00:00	1.18452	1.18455	1.18447	1.18447	29	0	1
2021.03.24	05:01:00	1.18447	1.18455	1.18444	1.18444	40	0	1
2021.03.24	05:02:00	1.18445	1.18448	1.18441	1.18444	44	0	1
2021.03.24	05:03:00	1.18444	1.18447	1.18440	1.18440	22	0	1
2021.03.24	05:04:00	1.18440	1.18449	1.18439	1.18447	17	0	1
2021.03.24	05:05:00	1.18448	1.18454	1.18444	1.18447	38	0	1
2021.03.24	05:06:00	1.18448	1.18450	1.18446	1.18447	31	0	1
2021.03.24	05:07:00	1.18447	1.18447	1.18445	1.18447	15	0	1
2021.03.24	05:08:00	1.18446	1.18452	1.18444	1.18448	15	0	1
2021.03.24	05:09:00	1.18448	1.18449	1.18444	1.18448	23	0	1
2021.03.24	05:10:00	1.18448	1.18455	1.18448	1.18455	32	0	1
2021.03.24	05:11:00	1.18455	1.18469	1.18454	1.18469	38	0	1
2021.03.24	05:12:00	1.18469	1.18470	1.18462	1.18465	23	0	1
2021.03.24	05:13:00	1.18465	1.18471	1.18465	1.18470	30	0	1
2021.03.24	05:14:00	1.18470	1.18472	1.18461	1.18471	32	0	1
2021.03.24	05:15:00	1.18472	1.18473	1.18467	1.18470	28	0	1
2021.03.24	05:16:00	1.18471	1.18477	1.18466	1.18467	51	0	1
2021.03.24	05:17:00	1.18467	1.18469	1.18459	1.18459	18	0	1
2021.03.24	05:18:00	1.18460	1.18463	1.18458	1.18463	15	0	1
2021.03.24	05:19:00	1.18463	1.18465	1.18461	1.18464	19	0	1
2021.03.24	05:20:00	1.18464	1.18464	1.18458	1.18459	20	0	2
2021.03.24	05:21:00	1.18459	1.18465	1.18458	1.18465	20	0	1
2021.03.24	05:22:00	1.18465	1.18469	1.18464	1.18464	21	0	1
2021.03.24	05:23:00	1.18460	1.18466	1.18458	1.18461	37	0	1
2021.03.24	05:24:00	1.18461	1.18465	1.18458	1.18459	23	0	1
2021.03.24	05:25:00	1.18460	1.18472	1.18457	1.18471	42	0	1
2021.03.24	05:26:00	1.18471	1.18474	1.18464	1.18465	17	0	2
2021.03.24	05:27:00	1.18465	1.18470	1.18459	1.18459	51	0	2
2021.03.24	05:28:00	1.18460	1.18462	1.18458	1.18459	21	0	1
2021.03.24	05:29:00	1.18459	1.18465	1.18456	1.18463	23	0	1
2021.03.24	05:30:00	1.18464	1.18471	1.18460	1.18463	37	0	1
2021.03.24	05:31:00	1.18463	1.18468	1.18454	1.18458	30	0	1
2021.03.24	05:32:00	1.18458	1.18458	1.18447	1.18448	18	0	1
2021.03.24	05:33:00	1.18448	1.18450	1.18444	1.18448	21	0	1
2021.03.24	05:34:00	1.18447	1.18476	1.18447	1.18474	33	0	1
2021.03.24	05:35:00	1.18474	1.18480	1.18474	1.18479	27	0	1
2021.03.24	05:36:00	1.18478	1.18483	1.18478	1.18480	32	0	1
2021.03.24	05:37:00	1.18480	1.18484	1.18480	1.18483	12	0	2
2021.03.24	05:38:00	1.18483	1.18487	1.18481	1.18487	40	0	1
2021.03.24	05:39:00	1.18487	1.18487	1.18479	1.18480	22	0	1
2021.03.24	05:40:00	1.18479	1.18479	1.18473	1.18474	19	0	1
2021.03.24	05:41:00	1.18474	1.18477	1.18474	1.18474	7	0	1
2021.03.24	05:42:00	1.18474	1.18478	1.18474	1.18477	27	0	1
2021.03.24	05:43:00	1.18478	1.18484	1.18477	1.18479	26	0	1
2021.03.24	05:44:00	1.18480	1.18486	1.18479	1.18484	13	0	1
2021.03.24	05:45:00	1.18484	1.18488	1.18480	1.18484	16	0	1
2021.03.24	05:46:00	1.18484	1.18484	1.18478	1.18479	8	0	1
2021.03.24	05:47:00	1.18479	1.18482	1.18478	1.18481	17	0	1
2021.03.24	05:48:00	1.18482	1.18483	1.18478	1.18481	16	0	1
2021.03.24	05:49:00	1.18481	1.18488	1.18481	1.18486	27	0	1
2021.03.24	05:50:00	1.18486	1.18491	1.18486	1.18490	33	0	1
2021.03.24	05:51:00	1.18490	1.18495	1.18489	1.18490	19	0	1
2021.03.24	05:52:00	1.18490	1.18496	1.18490	1.18495	7	0	2
2021.03.24	05:53:00	1.18490	1.18496	1.18490	1.18495	21	0	2
2021.03.24	05:54:00	1.18495	1.18496	1.18489	1.18489	26	0	2
2021.03.24	05:55:00	1.18491	1.18492	1.18481	1.18481	24	0	1
2021.03.24	05:56:00	1.18481	1.18485	1.18476	1.18478	32	0	1
2021.03.24	05:57:00	1.18478	1.18489	1.18477	1.18488	33	0	1
2021.03.24	05:58:00	1.18488	1.18491	1.18484	1.18486	21	0	1
2021.03.24	05:59:00	1.18485	1.18491	1.18484	1.18488	28	0	1
2021.03.24	06:00:00	1.18488	1.18490	1.18478	1.18479	52	0	1
2021.03.24	06:01:00	1.18479	1.18485	1.18479	1.18484	21	0	2
2021.03.24	06:02:00	1.18480	1.18485	1.18479	1.18484	19	0	2
2021.03.24	06:03:00	1.18484	1.18484	1.18480	1.18480	11	0	1
2021.03.24	06:04:00	1.18480	1.18480	1.18477	1.18478	19	0	2
2021.03.24	06:05:00	1.18478	1.18481	1.18477	1.18479	20	0	1
2021.03.24	06:06:00	1.18478	1.18481	1.18477	1.18478	15	0	1
2021.03.24	06:07:00	1.18478	1.18486	1.18478	1.18484	23	0	1
2021.03.24	06:08:00	1.18484	1.18487	1.18482	1.18484	19	0	1
2021.03.24	06:09:00	1.18484	1.18484	1.18478	1.18479	29	0	1
2021.03.24	06:10:00	1.18479	1.18480	1.18477	1.18477	25	0	1
2021.03.24	06:11:00	1.18474	1.18477	1.18474	1.18477	9	0	1
2021.03.24	06:12:00	1.18477	1.18477	1.18474	1.18476	10	0	1
2021.03.24	06:13:00	1.18476	1.18479	1.18474	1.18474	10	0	1
2021.03.24	06:14:00	1.18474	1.18474	1.18467	1.18469	13	0	1
2021.03.24	06:15:00	1.18469	1.18482	1.18469	1.18482	31	0	1
2021.03.24	06:16:00	1.18482	1.18486	1.18476	1.18486	12	0	1
2021.03.24	06:17:00	1.18486	1.18490	1.18484	1.18484	15	0	1
2021.03.24	06:18:00	1.18484	1.18486	1.18475	1.18476	25	0	1
2021.03.24	06:19:00	1.18476	1.18479	1.18473	1.18473	10	0	1
2021.03.24	06:20:00	1.18475	1.18475	1.18469	1.18472	20	0	1
2021.03.24	06:21:00	1.18472	1.18472	1.18464	1.18468	26	0	1
2021.03.24	06:22:00	1.18468	1.18471	1.18468	1.18468	14	0	2
2021.03.24	06:23:00	1.18468	1.18468	1.18464	1.18464	10	0	1
2021.03.24	06:24:00	1.18464	1.18464	1.18458	1.18461	20	0	2
2021.03.24	06:25:00	1.18460	1.18464	1.18460	1.18463	4	0	1
2021.03.24	06:26:00	1.18463	1.18471	1.18459	1.18467	32	0	1
2021.03.24	06:27:00	1.18465	1.18469	1.18465	1.18468	14	0	2
2021.03.24	06:28:00	1.18468	1.18470	1.18465	1.18466	12	0	1
2021.03.24	06:29:00	1.18466	1.18466	1.18465	1.18465	6	0	1
2021.03.24	06:30:00	1.18465	1.18473	1.18465	1.18468	28	0	1
2021.03.24	06:31:00	1.18468	1.18468	1.18451	1.18463	30	0	1
2021.03.24	06:32:00	1.18462	1.18462	1.18455	1.18457	22	0	1
2021.03.24	06:33:00	1.18456	1.18462	1.18456	1.18462	9	0	1
2021.03.24	06:34:00	1.18463	1.18466	1.18462	1.18464	5	0	1
2021.03.24	06:35:00	1.18464	1.18469	1.18464	1.18469	11	0	2
2021.03.24	06:36:00	1.18469	1.18472	1.18469	1.18472	5	0	2
2021.03.24	06:37:00	1.18472	1.18472	1.18465	1.18467	12	0	1
2021.03.24	06:38:00	1.18467	1.18480	1.18465	1.18480	19	0	1
2021.03.24	06:39:00	1.18481	1.18481	1.18468	1.18471	30	0	1
2021.03.24	06:40:00	1.18474	1.18475	1.18458	1.18458	22	0	1
2021.03.24	06:41:00	1.18457	1.18459	1.18453	1.18458	46	0	1
2021.03.24	06:42:00	1.18458	1.18458	1.18453	1.18453	7	0	1
2021.03.24	06:43:00	1.18452	1.18452	1.18444	1.18447	41	0	1
2021.03.24	06:44:00	1.18447	1.18448	1.18436	1.18437	35	0	1
2021.03.24	06:45:00	1.18440	1.18451	1.18437	1.18451	40	0	1
2021.03.24	06:46:00	1.18451	1.18455	1.18447	1.18453	35	0	1
2021.03.24	06:47:00	1.18453	1.18456	1.18453	1.18453	10	0	1
2021.03.24	06:48:00	1.18453	1.18454	1.18448	1.18448	15	0	1
2021.03.24	06:49:00	1.18447	1.18450	1.18436	1.18439	52	0	1
2021.03.24	06:50:00	1.18441	1.18441	1.18427	1.18430	60	0	1
2021.03.24	06:51:00	1.18430	1.18440	1.18430	1.18437	42	0	1
2021.03.24	06:52:00	1.18439	1.18443	1.18433	1.18435	41	0	1
2021.03.24	06:53:00	1.18436	1.18440	1.18431	1.18437	11	0	1
2021.03.24	06:54:00	1.18438	1.18442	1.18436	1.18441	41	0	1
2021.03.24	06:55:00	1.18442	1.18446	1.18439	1.18443	62	0	1
2021.03.24	06:56:00	1.18443	1.18448	1.18441	1.18448	27	0	1
2021.03.24	06:57:00	1.18448	1.18452	1.18446	1.18450	22	0	1
2021.03.24	06:58:00	1.18449	1.18457	1.18449	1.18457	10	0	1
2021.03.24	06:59:00	1.18457	1.18464	1.18457	1.18463	23	0	1
2021.03.24	07:00:00	1.18462	1.18463	1.18454	1.18456	40	0	1
2021.03.24	07:01:00	1.18455	1.18457	1.18440	1.18442	48	0	1
2021.03.24	07:02:00	1.18442	1.18442	1.18414	1.18421	53	0	1
2021.03.24	07:03:00	1.18419	1.18428	1.18419	1.18425	29	0	1
2021.03.24	07:04:00	1.18425	1.18427	1.18420	1.18421	23	0	1
2021.03.24	07:05:00	1.18421	1.18433	1.18421	1.18425	23	0	1
2021.03.24	07:06:00	1.18425	1.18435	1.18425	1.18431	28	0	1
2021.03.24	07:07:00	1.18431	1.18436	1.18424	1.18430	26	0	1
2021.03.24	07:08:00	1.18430	1.18439	1.18429	1.18439	15	0	1
2021.03.24	07:09:00	1.18439	1.18439	1.18436	1.18436	12	0	1
2021.03.24	07:10:00	1.18436	1.18438	1.18431	1.18431	26	0	1
2021.03.24	07:11:00	1.18431	1.18434	1.18431	1.18431	8	0	1
2021.03.24	07:12:00	1.18433	1.18440	1.18432	1.18439	15	0	1
2021.03.24	07:13:00	1.18439	1.18442	1.18439	1.18441	7	0	1
2021.03.24	07:14:00	1.18442	1.18442	1.18440	1.18441	6	0	1
2021.03.24	07:15:00	1.18441	1.18442	1.18431	1.18431	13	0	1
2021.03.24	07:16:00	1.18432	1.18433	1.18431	1.18431	11	0	2
2021.03.24	07:17:00	1.18431	1.18434	1.18425	1.18426	16	0	1
2021.03.24	07:18:00	1.18425	1.18425	1.18419	1.18419	24	0	1
2021.03.24	07:19:00	1.18420	1.18425	1.18418	1.18424	29	0	1
2021.03.24	07:20:00	1.18423	1.18428	1.18423	1.18424	28	0	1
2021.03.24	07:21:00	1.18424	1.18424	1.18421	1.18422	31	0	1
2021.03.24	07:22:00	1.18423	1.18426	1.18419	1.18419	29	0	1
2021.03.24	07:23:00	1.18415	1.18415	1.18406	1.18406	47	0	1
2021.03.24	07:24:00	1.18407	1.18414	1.18405	1.18410	36	0	1
2021.03.24	07:25:00	1.18410	1.18412	1.18405	1.18411	27	0	1
2021.03.24	07:26:00	1.18411	1.18416	1.18406	1.18406	27	0	1
2021.03.24	07:27:00	1.18406	1.18410	1.18405	1.18407	28	0	1
2021.03.24	07:28:00	1.18406	1.18411	1.18404	1.18409	41	0	2
2021.03.24	07:29:00	1.18410	1.18416	1.18406	1.18416	42	0	1
2021.03.24	07:30:00	1.18416	1.18420	1.18414	1.18420	35	0	1
2021.03.24	07:31:00	1.18419	1.18427	1.18419	1.18425	25	0	1
2021.03.24	07:32:00	1.18424	1.18434	1.18424	1.18432	33	0	1
2021.03.24	07:33:00	1.18432	1.18432	1.18426	1.18427	20	0	1
2021.03.24	07:34:00	1.18427	1.18437	1.18427	1.18433	44	0	1
2021.03.24	07:35:00	1.18433	1.18434	1.18423	1.18428	37	0	1
2021.03.24	07:36:00	1.18430	1.18435	1.18428	1.18430	26	0	1
2021.03.24	07:37:00	1.18430	1.18434	1.18420	1.18420	22	0	1
2021.03.24	07:38:00	1.18420	1.18427	1.18410	1.18410	42	0	1
2021.03.24	07:39:00	1.18410	1.18412	1.18400	1.18400	44	0	1
2021.03.24	07:40:00	1.18400	1.18410	1.18394	1.18409	52	0	1
2021.03.24	07:41:00	1.18409	1.18413	1.18408	1.18408	27	0	1
2021.03.24	07:42:00	1.18408	1.18415	1.18408	1.18413	37	0	1
2021.03.24	07:43:00	1.18412	1.18414	1.18408	1.18408	36	0	1
2021.03.24	07:44:00	1.18408	1.18414	1.18406	1.18412	25	0	1
2021.03.24	07:45:00	1.18411	1.18412	1.18400	1.18402	26	0	1
2021.03.24	07:46:00	1.18402	1.18406	1.18399	1.18405	34	0	1
2021.03.24	07:47:00	1.18405	1.18410	1.18404	1.18404	24	0	1
2021.03.24	07:48:00	1.18404	1.18413	1.18400	1.18410	35	0	1
2021.03.24	07:49:00	1.18410	1.18422	1.18410	1.18411	29	0	1
2021.03.24	07:50:00	1.18411	1.18414	1.18409	1.18412	19	0	1
2021.03.24	07:51:00	1.18412	1.18415	1.18411	1.18415	16	0	1
2021.03.24	07:52:00	1.18415	1.18421	1.18415	1.18418	33	0	1
2021.03.24	07:53:00	1.18417	1.18417	1.18408	1.18411	24	0	1
2021.03.24	07:54:00	1.18410	1.18414	1.18407	1.18413	16	0	1
2021.03.24	07:55:00	1.18413	1.18415	1.18411	1.18411	18	0	1
2021.03.24	07:56:00	1.18411	1.18413	1.18400	1.18400	34	0	1
2021.03.24	07:57:00	1.18400	1.18403	1.18389	1.18395	54	0	1
2021.03.24	07:58:00	1.18395	1.18403	1.18390	1.18390	66	0	1
2021.03.24	07:59:00	1.18390	1.18406	1.18387	1.18406	80	0	1
2021.03.24	08:00:00	1.18406	1.18429	1.18404	1.18409	70	0	1
2021.03.24	08:01:00	1.18409	1.18424	1.18409	1.18424	39	0	1
2021.03.24	08:02:00	1.18424	1.18429	1.18419	1.18426	44	0	1
2021.03.24	08:03:00	1.18426	1.18428	1.18405	1.18408	35	0	1
2021.03.24	08:04:00	1.18408	1.18412	1.18407	1.18408	61	0	1
2021.03.24	08:05:00	1.18408	1.18414	1.18405	1.18410	49	0	1
2021.03.24	08:06:00	1.18410	1.18411	1.18397	1.18400	44	0	1
2021.03.24	08:07:00	1.18400	1.18401	1.18391	1.18400	44	0	1
2021.03.24	08:08:00	1.18400	1.18425	1.18400	1.18416	57	0	1
2021.03.24	08:09:00	1.18417	1.18424	1.18415	1.18420	54	0	1
2021.03.24	08:10:00	1.18420	1.18424	1.18406	1.18406	38	0	1
2021.03.24	08:11:00	1.18405	1.18406	1.18399	1.18399	27	0	1
2021.03.24	08:12:00	1.18399	1.18400	1.18399	1.18400	4	0	1
2021.03.24	08:13:00	1.18397	1.18397	1.18393	1.18395	24	0	1
2021.03.24	08:14:00	1.18395	1.18398	1.18389	1.18396	49	0	1
2021.03.24	08:15:00	1.18396	1.18397	1.18377	1.18380	21	0	1
2021.03.24	08:16:00	1.18380	1.18380	1.18335	1.18343	106	0	1
2021.03.24	08:17:00	1.18343	1.18376	1.18335	1.18372	111	0	1
2021.03.24	08:18:00	1.18372	1.18404	1.18371	1.18404	69	0	1
2021.03.24	08:19:00	1.18402	1.18415	1.18398	1.18403	48	0	1
2021.03.24	08:20:00	1.18403	1.18412	1.18403	1.18406	32	0	1
2021.03.24	08:21:00	1.18406	1.18409	1.18400	1.18402	28	0	1
2021.03.24	08:22:00	1.18402	1.18405	1.18396	1.18401	29	0	1
2021.03.24	08:23:00	1.18401	1.18407	1.18397	1.18401	32	0	1
2021.03.24	08:24:00	1.18401	1.18406	1.18393	1.18394	23	0	1
2021.03.24	08:25:00	1.18392	1.18401	1.18392	1.18400	37	0	1
2021.03.24	08:26:00	1.18400	1.18406	1.18400	1.18401	25	0	1
2021.03.24	08:27:00	1.18401	1.18426	1.18401	1.18426	37	0	1
2021.03.24	08:28:00	1.18425	1.18429	1.18412	1.18414	41	0	1
2021.03.24	08:29:00	1.18414	1.18421	1.18412	1.18420	40	0	1
2021.03.24	08:30:00	1.18421	1.18436	1.18421	1.18436	41	0	1
2021.03.24	08:31:00	1.18436	1.18436	1.18420	1.18421	45	0	1
2021.03.24	08:32:00	1.18422	1.18430	1.18422	1.18429	18	0	1
2021.03.24	08:33:00	1.18429	1.18458	1.18429	1.18458	43	0	1
2021.03.24	08:34:00	1.18458	1.18467	1.18455	1.18458	79	0	1
2021.03.24	08:35:00	1.18458	1.18460	1.18431	1.18433	52	0	1
2021.03.24	08:36:00	1.18433	1.18436	1.18427	1.18429	43	0	1
2021.03.24	08:37:00	1.18429	1.18444	1.18429	1.18443	35	0	1
2021.03.24	08:38:00	1.18444	1.18450	1.18436	1.18438	24	0	1
2021.03.24	08:39:00	1.18437	1.18438	1.18431	1.18433	17	0	1
2021.03.24	08:40:00	1.18433	1.18435	1.18429	1.18429	14	0	2
2021.03.24	08:41:00	1.18429	1.18432	1.18425	1.18427	38	0	1
2021.03.24	08:42:00	1.18427	1.18427	1.18418	1.18418	33	0	1
2021.03.24	08:43:00	1.18419	1.18428	1.18418	1.18427	28	0	1
